,aposta,numero_sorteado,resultado
5960,Cachorro,63,perda
5961,Cachorro,25,perda
5962,Cachorro,2,perda
5963,Cachorro,23,perda
5964,Cachorro,82,perda
5965,Cachorro,72,perda
5966,Cachorro,10,perda
5967,Cachorro,62,perda
5968,Cachorro,11,perda
5969,Cachorro,9,perda
5970,Cachorro,21,perda
5971,Cachorro,35,perda
5972,Cachorro,39,perda
5973,Cachorro,72,perda
5974,Cachorro,47,perda
5975,Cachorro,78,perda
5976,Cachorro,23,perda
5977,Cachorro,42,perda
5978,Cachorro,7,perda
5979,Cachorro,42,perda
5980,Cachorro,94,perda
5981,Cachorro,13,perda
5982,Cachorro,85,perda
5983,Cachorro,5,perda
5984,Cachorro,40,perda
5985,Cachorro,21,perda
5986,Cachorro,11,perda
5987,Cachorro,79,perda
5988,Cachorro,61,perda
5989,Cachorro,54,perda
5990,Cachorro,43,perda
5991,Cachorro,25,perda
5992,Cachorro,64,perda
5993,Cachorro,99,perda
5994,Cachorro,13,perda
5995,Cachorro,41,perda
5996,Cachorro,11,perda
5997,Cachorro,95,perda
5998,Cachorro,81,perda
5999,Cachorro,51,perda
6000,Cachorro,25,perda
6001,Cachorro,64,perda
6002,Cachorro,31,perda
6003,Cachorro,89,perda
6004,Cachorro,3,perda
6005,Cachorro,1,perda
6006,Cachorro,70,perda
6007,Cachorro,84,perda
6008,Cachorro,8,perda
6009,Cachorro,91,perda
6010,Cachorro,55,perda
6011,Cachorro,52,perda
6012,Cachorro,32,perda
6013,Cachorro,10,perda
6014,Cachorro,9,perda
6015,Cachorro,24,perda
6016,Cachorro,49,perda
6017,Cachorro,21,perda
6018,Cachorro,2,perda
6019,Cachorro,21,perda
6020,Cachorro,4,perda
6021,Cachorro,51,perda
6022,Cachorro,53,perda
6023,Cachorro,47,perda
6024,Cachorro,75,perda
6025,Cachorro,48,perda
6026,Cachorro,68,perda
6027,Cachorro,28,perda
6028,Cachorro,6,perda
6029,Cachorro,55,perda
6030,Cachorro,83,perda
6031,Cachorro,76,perda
6032,Cachorro,6,perda
6033,Cachorro,97,perda
6034,Cachorro,27,perda
6035,Cachorro,92,perda
6036,Cachorro,96,perda
6037,Cachorro,34,perda
6038,Cachorro,40,perda
6039,Cachorro,90,perda
6040,Cachorro,79,perda
6041,Cachorro,2,perda
6042,Cachorro,80,perda
6043,Cachorro,43,perda
6044,Cachorro,45,perda
6045,Cachorro,19,ganho
6046,Cachorro,17,ganho
6047,Cachorro,29,perda
6048,Cachorro,52,perda
6049,Cachorro,81,perda
6050,Cachorro,88,perda
6051,Cachorro,67,perda
6052,Cachorro,42,perda
6053,Cachorro,92,perda
6054,Cachorro,73,perda
6055,Cachorro,14,perda
6056,Cachorro,6,perda
6057,Cachorro,16,ganho
6058,Cachorro,44,perda
6059,Cachorro,25,perda
6060,Cachorro,73,perda
6061,Cachorro,53,perda
6062,Cachorro,60,perda
6063,Cachorro,10,perda
6064,Cachorro,1,perda
6065,Cachorro,24,perda
6066,Cachorro,58,perda
6067,Cachorro,64,perda
6068,Cachorro,67,perda
6069,Cachorro,56,perda
6070,Cachorro,28,perda
6071,Cachorro,29,perda
6072,Cachorro,87,perda
6073,Cachorro,65,perda
6074,Cachorro,10,perda
6075,Cachorro,43,perda
6076,Cachorro,54,perda
6077,Cachorro,92,perda
6078,Cachorro,62,perda
6079,Cachorro,16,ganho
6080,Cachorro,20,perda
6081,Cachorro,20,perda
6082,Cachorro,40,perda
6083,Cachorro,35,perda
6084,Cachorro,15,perda
6085,Cachorro,34,perda
6086,Cachorro,59,perda
6087,Cachorro,21,perda
6088,Cachorro,52,perda
6089,Cachorro,47,perda
6090,Cachorro,92,perda
6091,Cachorro,61,perda
6092,Cachorro,18,ganho
6093,Cachorro,35,perda
6094,Cachorro,8,perda
6095,Cachorro,42,perda
6096,Cachorro,28,perda
6097,Cachorro,50,perda
6098,Cachorro,90,perda
6099,Cachorro,34,perda
6100,Cachorro,37,perda
6101,Cachorro,77,perda
6102,Cachorro,45,perda
6103,Cachorro,70,perda
6104,Cachorro,16,ganho
6105,Cachorro,42,perda
6106,Cachorro,37,perda
6107,Cachorro,91,perda
6108,Cachorro,73,perda
6109,Cachorro,40,perda
6110,Cachorro,98,perda
6111,Cachorro,79,perda
6112,Cachorro,43,perda
6113,Cachorro,1,perda
6114,Cachorro,60,perda
6115,Cachorro,44,perda
6116,Cachorro,54,perda
6117,Cachorro,76,perda
6118,Cachorro,21,perda
6119,Cachorro,95,perda
6120,Cachorro,62,perda
6121,Cachorro,6,perda
6122,Cachorro,85,perda
6123,Cachorro,30,perda
6124,Cachorro,68,perda
6125,Cachorro,86,perda
6126,Cachorro,79,perda
6127,Cachorro,63,perda
6128,Cachorro,59,perda
6129,Cachorro,26,perda
6130,Cachorro,24,perda
6131,Cachorro,88,perda
6132,Cachorro,23,perda
6133,Cachorro,19,ganho
6134,Cachorro,82,perda
6135,Cachorro,77,perda
6136,Cachorro,97,perda
6137,Cachorro,93,perda
6138,Cachorro,64,perda
6139,Cachorro,56,perda
6140,Cachorro,6,perda
6141,Cachorro,5,perda
6142,Cachorro,97,perda
6143,Cachorro,70,perda
6144,Cachorro,93,perda
6145,Cachorro,17,ganho
6146,Cachorro,52,perda
6147,Cachorro,53,perda
6148,Cachorro,71,perda
6149,Cachorro,76,perda
6150,Cachorro,40,perda
6151,Cachorro,74,perda
6152,Cachorro,95,perda
6153,Cachorro,36,perda
6154,Cachorro,71,perda
6155,Cachorro,27,perda
6156,Cachorro,19,ganho
6157,Cachorro,46,perda
6158,Cachorro,52,perda
6159,Cachorro,42,perda
6160,Cachorro,79,perda
6161,Cachorro,83,perda
6162,Cachorro,25,perda
6163,Cachorro,47,perda
6164,Cachorro,19,ganho
6165,Cachorro,4,perda
6166,Cachorro,47,perda
6167,Cachorro,75,perda
6168,Cachorro,62,perda
6169,Cachorro,39,perda
6170,Cachorro,51,perda
6171,Cachorro,69,perda
6172,Cachorro,98,perda
6173,Cachorro,15,perda
6174,Cachorro,96,perda
6175,Cachorro,57,perda
6176,Cachorro,12,perda
6177,Cachorro,61,perda
6178,Cachorro,59,perda
6179,Cachorro,70,perda
6180,Cachorro,15,perda
6181,Cachorro,19,ganho
6182,Cachorro,59,perda
6183,Cachorro,12,perda
6184,Cachorro,18,ganho
6185,Cachorro,92,perda
6186,Cachorro,30,perda
6187,Cachorro,48,perda
6188,Cachorro,37,perda
6189,Cachorro,68,perda
6190,Cachorro,55,perda
6191,Cachorro,91,perda
6192,Cachorro,85,perda
6193,Cachorro,38,perda
6194,Cachorro,24,perda
6195,Cachorro,80,perda
6196,Cachorro,34,perda
6197,Cachorro,76,perda
6198,Cachorro,42,perda
6199,Cachorro,83,perda
6200,Cachorro,99,perda
6201,Cachorro,30,perda
6202,Cachorro,79,perda
6203,Cachorro,10,perda
6204,Cachorro,1,perda
6205,Cachorro,37,perda
6206,Cachorro,76,perda
6207,Cachorro,3,perda
6208,Cachorro,17,ganho
6209,Cachorro,64,perda
6210,Cachorro,9,perda
6211,Cachorro,71,perda
6212,Cachorro,93,perda
6213,Cachorro,30,perda
6214,Cachorro,4,perda
6215,Cachorro,87,perda
6216,Cachorro,30,perda
6217,Cachorro,46,perda
6218,Cachorro,70,perda
6219,Cachorro,39,perda
6220,Cachorro,39,perda
6221,Cachorro,24,perda
6222,Cachorro,34,perda
6223,Cachorro,47,perda
6224,Cachorro,29,perda
6225,Cachorro,0,perda
6226,Cachorro,0,perda
6227,Cachorro,49,perda
6228,Cachorro,94,perda
6229,Cachorro,49,perda
6230,Cachorro,53,perda
6231,Cachorro,49,perda
6232,Cachorro,47,perda
6233,Cachorro,49,perda
6234,Cachorro,52,perda
6235,Cachorro,44,perda
6236,Cachorro,45,perda
6237,Cachorro,87,perda
6238,Cachorro,64,perda
6239,Cachorro,77,perda
6240,Cachorro,98,perda
6241,Cachorro,14,perda
6242,Cachorro,0,perda
6243,Cachorro,86,perda
6244,Cachorro,15,perda
6245,Cachorro,28,perda
6246,Cachorro,83,perda
6247,Cachorro,47,perda
6248,Cachorro,20,perda
6249,Cachorro,6,perda
6250,Cachorro,1,perda
6251,Cachorro,95,perda
6252,Cachorro,13,perda
6253,Cachorro,79,perda
6254,Cachorro,34,perda
6255,Cachorro,17,ganho
6256,Cachorro,45,perda
6257,Cachorro,81,perda
6258,Cachorro,0,perda
6259,Cachorro,1,perda
6260,Cachorro,86,perda
6261,Cachorro,89,perda
6262,Cachorro,94,perda
6263,Cachorro,13,perda
6264,Cachorro,41,perda
6265,Cachorro,2,perda
6266,Cachorro,74,perda
6267,Cachorro,18,ganho
6268,Cachorro,86,perda
6269,Cachorro,73,perda
6270,Cachorro,85,perda
6271,Cachorro,3,perda
6272,Cachorro,81,perda
6273,Cachorro,49,perda
6274,Cachorro,9,perda
6275,Cachorro,7,perda
6276,Cachorro,54,perda
6277,Cachorro,91,perda
6278,Cachorro,35,perda
6279,Cachorro,13,perda
6280,Cachorro,45,perda
6281,Cachorro,36,perda
6282,Cachorro,53,perda
6283,Cachorro,69,perda
6284,Cachorro,19,ganho
6285,Cachorro,96,perda
6286,Cachorro,97,perda
6287,Cachorro,14,perda
6288,Cachorro,86,perda
6289,Cachorro,74,perda
6290,Cachorro,81,perda
6291,Cachorro,90,perda
6292,Cachorro,85,perda
6293,Cachorro,13,perda
6294,Cachorro,37,perda
6295,Cachorro,30,perda
6296,Cachorro,50,perda
6297,Cachorro,88,perda
6298,Cachorro,19,ganho
6299,Cachorro,85,perda
6300,Cachorro,76,perda
6301,Cachorro,32,perda
6302,Cachorro,97,perda
6303,Cachorro,98,perda
6304,Cachorro,34,perda
6305,Cachorro,80,perda
6306,Cachorro,45,perda
6307,Cachorro,94,perda
6308,Cachorro,59,perda
6309,Cachorro,82,perda
6310,Cachorro,8,perda
6311,Cachorro,51,perda
6312,Cachorro,66,perda
6313,Cachorro,40,perda
6314,Cachorro,64,perda
6315,Cachorro,45,perda
6316,Cachorro,68,perda
6317,Cachorro,86,perda
6318,Cachorro,16,ganho
6319,Cachorro,62,perda
6320,Cachorro,47,perda
6321,Cachorro,81,perda
6322,Cachorro,73,perda
6323,Cachorro,12,perda
6324,Cachorro,98,perda
6325,Cachorro,13,perda
6326,Cachorro,66,perda
6327,Cachorro,70,perda
6328,Cachorro,89,perda
6329,Cachorro,36,perda
6330,Cachorro,34,perda
6331,Cachorro,62,perda
6332,Cachorro,8,perda
6333,Cachorro,88,perda
6334,Cachorro,35,perda
6335,Cachorro,60,perda
6336,Cachorro,71,perda
6337,Cachorro,53,perda
6338,Cachorro,3,perda
6339,Cachorro,40,perda
6340,Cachorro,79,perda
6341,Cachorro,72,perda
6342,Cachorro,45,perda
6343,Cachorro,58,perda
6344,Cachorro,97,perda
6345,Cachorro,96,perda
6346,Cachorro,46,perda
6347,Cachorro,4,perda
6348,Cachorro,6,perda
6349,Cachorro,44,perda
6350,Cachorro,7,perda
6351,Cachorro,9,perda
6352,Cachorro,0,perda
6353,Cachorro,70,perda
6354,Cachorro,48,perda
6355,Cachorro,39,perda
6356,Cachorro,88,perda
6357,Cachorro,38,perda
6358,Cachorro,38,perda
6359,Cachorro,66,perda
6360,Cachorro,52,perda
6361,Cachorro,99,perda
6362,Cachorro,25,perda
6363,Cachorro,26,perda
6364,Cachorro,26,perda
6365,Cachorro,64,perda
6366,Cachorro,4,perda
6367,Cachorro,99,perda
6368,Cachorro,23,perda
6369,Cachorro,31,perda
6370,Cachorro,81,perda
6371,Cachorro,58,perda
6372,Cachorro,62,perda
6373,Cachorro,86,perda
6374,Cachorro,39,perda
6375,Cachorro,28,perda
6376,Cachorro,77,perda
6377,Cachorro,87,perda
6378,Cachorro,39,perda
6379,Cachorro,43,perda
6380,Cachorro,72,perda
6381,Cachorro,92,perda
6382,Cachorro,51,perda
6383,Cachorro,0,perda
6384,Cachorro,54,perda
6385,Cachorro,17,ganho
6386,Cachorro,41,perda
6387,Cachorro,45,perda
6388,Cachorro,88,perda
6389,Cachorro,54,perda
6390,Cachorro,85,perda
6391,Cachorro,6,perda
6392,Cachorro,34,perda
6393,Cachorro,44,perda
6394,Cachorro,21,perda
6395,Cachorro,4,perda
6396,Cachorro,89,perda
6397,Cachorro,39,perda
6398,Cachorro,59,perda
6399,Cachorro,57,perda
6400,Cachorro,42,perda
6401,Cachorro,57,perda
6402,Cachorro,12,perda
6403,Cachorro,8,perda
6404,Cachorro,43,perda
6405,Cachorro,19,ganho
6406,Cachorro,49,perda
6407,Cachorro,94,perda
6408,Cachorro,4,perda
6409,Cachorro,53,perda
6410,Cachorro,45,perda
6411,Cachorro,50,perda
6412,Cachorro,42,perda
6413,Cachorro,64,perda
6414,Cachorro,97,perda
6415,Cachorro,93,perda
6416,Cachorro,93,perda
6417,Cachorro,40,perda
6418,Cachorro,49,perda
6419,Cachorro,52,perda
6420,Cachorro,91,perda
6421,Cachorro,22,perda
6422,Cachorro,87,perda
6423,Cachorro,30,perda
6424,Cachorro,76,perda
6425,Cachorro,35,perda
6426,Cachorro,51,perda
6427,Cachorro,81,perda
6428,Cachorro,32,perda
6429,Cachorro,50,perda
6430,Cachorro,69,perda
6431,Cachorro,43,perda
6432,Cachorro,1,perda
6433,Cachorro,21,perda
6434,Cachorro,2,perda
6435,Cachorro,60,perda
6436,Cachorro,93,perda
6437,Cachorro,70,perda
6438,Cachorro,64,perda
6439,Cachorro,78,perda
6440,Cachorro,25,perda
6441,Cachorro,32,perda
6442,Cachorro,55,perda
6443,Cachorro,96,perda
6444,Cachorro,26,perda
6445,Cachorro,23,perda
6446,Cachorro,84,perda
6447,Cachorro,12,perda
6448,Cachorro,9,perda
6449,Cachorro,96,perda
6450,Cachorro,94,perda
6451,Cachorro,65,perda
6452,Cachorro,89,perda
6453,Cachorro,79,perda
6454,Cachorro,14,perda
6455,Cachorro,86,perda
6456,Cachorro,47,perda
6457,Cachorro,78,perda
6458,Cachorro,22,perda
6459,Cachorro,9,perda
6460,Cachorro,51,perda
6461,Cachorro,25,perda
6462,Cachorro,20,perda
6463,Cachorro,81,perda
6464,Cachorro,43,perda
6465,Cachorro,32,perda
6466,Cachorro,79,perda
6467,Cachorro,44,perda
6468,Cachorro,33,perda
6469,Cachorro,53,perda
6470,Cachorro,8,perda
6471,Cachorro,64,perda
6472,Cachorro,64,perda
6473,Cachorro,12,perda
6474,Cachorro,23,perda
6475,Cachorro,47,perda
6476,Cachorro,10,perda
6477,Cachorro,84,perda
6478,Cachorro,56,perda
6479,Cachorro,46,perda
6480,Cachorro,89,perda
6481,Cachorro,88,perda
6482,Cachorro,39,perda
6483,Cachorro,83,perda
6484,Cachorro,60,perda
6485,Cachorro,85,perda
6486,Cachorro,97,perda
6487,Cachorro,25,perda
6488,Cachorro,54,perda
6489,Cachorro,13,perda
6490,Cachorro,7,perda
6491,Cachorro,98,perda
6492,Cachorro,78,perda
6493,Cachorro,97,perda
6494,Cachorro,16,ganho
6495,Cachorro,71,perda
6496,Cachorro,15,perda
6497,Cachorro,40,perda
6498,Cachorro,72,perda
6499,Cachorro,90,perda
6500,Cachorro,22,perda
6501,Cachorro,47,perda
6502,Cachorro,38,perda
6503,Cachorro,81,perda
6504,Cachorro,44,perda
6505,Cachorro,52,perda
6506,Cachorro,1,perda
6507,Cachorro,76,perda
6508,Cachorro,12,perda
6509,Cachorro,49,perda
6510,Cachorro,75,perda
6511,Cachorro,66,perda
6512,Cachorro,25,perda
6513,Cachorro,36,perda
6514,Cachorro,16,ganho
6515,Cachorro,12,perda
6516,Cachorro,24,perda
6517,Cachorro,52,perda
6518,Cachorro,77,perda
6519,Cachorro,10,perda
6520,Cachorro,1,perda
6521,Cachorro,17,ganho
6522,Cachorro,18,ganho
6523,Cachorro,78,perda
6524,Cachorro,47,perda
6525,Cachorro,87,perda
6526,Cachorro,48,perda
6527,Cachorro,30,perda
6528,Cachorro,67,perda
6529,Cachorro,73,perda
6530,Cachorro,13,perda
6531,Cachorro,81,perda
6532,Cachorro,1,perda
6533,Cachorro,3,perda
6534,Cachorro,93,perda
6535,Cachorro,80,perda
6536,Cachorro,94,perda
6537,Cachorro,10,perda
6538,Cachorro,27,perda
6539,Cachorro,99,perda
6540,Cachorro,77,perda
6541,Cachorro,85,perda
6542,Cachorro,1,perda
6543,Cachorro,31,perda
6544,Cachorro,58,perda
6545,Cachorro,46,perda
6546,Cachorro,67,perda
6547,Cachorro,49,perda
6548,Cachorro,46,perda
6549,Cachorro,78,perda
6550,Cachorro,31,perda
6551,Cachorro,90,perda
6552,Cachorro,15,perda
6553,Cachorro,86,perda
6554,Cachorro,84,perda
6555,Cachorro,97,perda
6556,Cachorro,41,perda
6557,Cachorro,9,perda
6558,Cachorro,34,perda
6559,Cachorro,67,perda
6560,Cachorro,79,perda
6561,Cachorro,62,perda
6562,Cachorro,45,perda
6563,Cachorro,78,perda
6564,Cachorro,89,perda
6565,Cachorro,51,perda
6566,Cachorro,95,perda
6567,Cachorro,74,perda
6568,Cachorro,27,perda
6569,Cachorro,49,perda
6570,Cachorro,96,perda
6571,Cachorro,34,perda
6572,Cachorro,70,perda
6573,Cachorro,10,perda
6574,Cachorro,70,perda
6575,Cachorro,72,perda
6576,Cachorro,61,perda
6577,Cachorro,68,perda
6578,Cachorro,36,perda
6579,Cachorro,5,perda
6580,Cachorro,91,perda
6581,Cachorro,92,perda
6582,Cachorro,24,perda
6583,Cachorro,20,perda
6584,Cachorro,40,perda
6585,Cachorro,16,ganho
6586,Cachorro,2,perda
6587,Cachorro,47,perda
6588,Cachorro,38,perda
6589,Cachorro,58,perda
6590,Cachorro,56,perda
6591,Cachorro,55,perda
6592,Cachorro,19,ganho
6593,Cachorro,71,perda
6594,Cachorro,37,perda
6595,Cachorro,63,perda
6596,Cachorro,73,perda
6597,Cachorro,67,perda
6598,Cachorro,68,perda
6599,Cachorro,48,perda
6600,Cachorro,0,perda
6601,Cachorro,76,perda
6602,Cachorro,83,perda
6603,Cachorro,24,perda
6604,Cachorro,80,perda
6605,Cachorro,99,perda
6606,Cachorro,37,perda
6607,Cachorro,10,perda
6608,Cachorro,18,ganho
6609,Cachorro,25,perda
6610,Cachorro,66,perda
6611,Cachorro,43,perda
6612,Cachorro,18,ganho
6613,Cachorro,97,perda
6614,Cachorro,90,perda
6615,Cachorro,32,perda
6616,Cachorro,13,perda
6617,Cachorro,23,perda
6618,Cachorro,7,perda
6619,Cachorro,53,perda
6620,Cachorro,54,perda
6621,Cachorro,55,perda
6622,Cachorro,24,perda
6623,Cachorro,43,perda
6624,Cachorro,97,perda
6625,Cachorro,77,perda
6626,Cachorro,36,perda
6627,Cachorro,37,perda
6628,Cachorro,49,perda
6629,Cachorro,41,perda
6630,Cachorro,2,perda
6631,Cachorro,94,perda
6632,Cachorro,16,ganho
6633,Cachorro,88,perda
6634,Cachorro,21,perda
6635,Cachorro,69,perda
6636,Cachorro,64,perda
6637,Cachorro,67,perda
6638,Cachorro,74,perda
6639,Cachorro,79,perda
6640,Cachorro,37,perda
6641,Cachorro,98,perda
6642,Cachorro,37,perda
6643,Cachorro,39,perda
6644,Cachorro,47,perda
6645,Cachorro,16,ganho
6646,Cachorro,46,perda
6647,Cachorro,62,perda
6648,Cachorro,0,perda
6649,Cachorro,86,perda
6650,Cachorro,3,perda
6651,Cachorro,16,ganho
6652,Cachorro,19,ganho
6653,Cachorro,91,perda
6654,Cachorro,62,perda
6655,Cachorro,25,perda
6656,Cachorro,10,perda
6657,Cachorro,94,perda
6658,Cachorro,97,perda
6659,Cachorro,73,perda
6660,Cachorro,38,perda
6661,Cachorro,54,perda
6662,Cachorro,61,perda
6663,Cachorro,32,perda
6664,Cachorro,4,perda
6665,Cachorro,81,perda
6666,Cachorro,44,perda
6667,Cachorro,41,perda
6668,Cachorro,1,perda
6669,Cachorro,5,perda
6670,Cachorro,33,perda
6671,Cachorro,50,perda
6672,Cachorro,39,perda
6673,Cachorro,57,perda
6674,Cachorro,87,perda
6675,Cachorro,42,perda
6676,Cachorro,27,perda
6677,Cachorro,17,ganho
6678,Cachorro,41,perda
6679,Cachorro,23,perda
6680,Cachorro,40,perda
6681,Cachorro,29,perda
6682,Cachorro,65,perda
6683,Cachorro,53,perda
6684,Cachorro,95,perda
6685,Cachorro,6,perda
6686,Cachorro,70,perda
6687,Cachorro,43,perda
6688,Cachorro,34,perda
6689,Cachorro,88,perda
6690,Cachorro,73,perda
6691,Cachorro,55,perda
6692,Cachorro,15,perda
6693,Cachorro,43,perda
6694,Cachorro,46,perda
6695,Cachorro,73,perda
6696,Cachorro,48,perda
6697,Cachorro,40,perda
6698,Cachorro,28,perda
6699,Cachorro,46,perda
6700,Cachorro,68,perda
6701,Cachorro,58,perda
6702,Cachorro,76,perda
6703,Cachorro,42,perda
6704,Cachorro,98,perda
6705,Cachorro,62,perda
6706,Cachorro,99,perda
6707,Cachorro,77,perda
6708,Cachorro,64,perda
6709,Cachorro,88,perda
6710,Cachorro,61,perda
6711,Cachorro,82,perda
6712,Cachorro,98,perda
6713,Cachorro,61,perda
6714,Cachorro,10,perda
6715,Cachorro,22,perda
6716,Cachorro,39,perda
6717,Cachorro,31,perda
6718,Cachorro,32,perda
6719,Cachorro,7,perda
6720,Cachorro,44,perda
6721,Cachorro,17,ganho
6722,Cachorro,22,perda
6723,Cachorro,43,perda
6724,Cachorro,13,perda
6725,Cachorro,99,perda
6726,Cachorro,13,perda
6727,Cachorro,55,perda
6728,Cachorro,86,perda
6729,Cachorro,39,perda
6730,Cachorro,58,perda
6731,Cachorro,89,perda
6732,Cachorro,1,perda
6733,Cachorro,76,perda
6734,Cachorro,68,perda
6735,Cachorro,54,perda
6736,Cachorro,29,perda
6737,Cachorro,73,perda
6738,Cachorro,19,ganho
6739,Cachorro,79,perda
6740,Cachorro,69,perda
6741,Cachorro,71,perda
6742,Cachorro,55,perda
6743,Cachorro,20,perda
6744,Cachorro,53,perda
6745,Cachorro,22,perda
6746,Cachorro,75,perda
6747,Cachorro,49,perda
6748,Cachorro,82,perda
6749,Cachorro,54,perda
6750,Cachorro,83,perda
6751,Cachorro,9,perda
6752,Cachorro,18,ganho
6753,Cachorro,32,perda
6754,Cachorro,41,perda
6755,Cachorro,85,perda
6756,Cachorro,28,perda
6757,Cachorro,24,perda
6758,Cachorro,53,perda
6759,Cachorro,29,perda
6760,Cachorro,39,perda
6761,Cachorro,14,perda
6762,Cachorro,59,perda
6763,Cachorro,81,perda
6764,Cachorro,17,ganho
6765,Cachorro,84,perda
6766,Cachorro,32,perda
6767,Cachorro,18,ganho
6768,Cachorro,48,perda
6769,Cachorro,52,perda
6770,Cachorro,77,perda
6771,Cachorro,63,perda
6772,Cachorro,9,perda
6773,Cachorro,5,perda
6774,Cachorro,1,perda
6775,Cachorro,20,perda
6776,Cachorro,12,perda
6777,Cachorro,29,perda
6778,Cachorro,14,perda
6779,Cachorro,27,perda
6780,Cachorro,99,perda
6781,Cachorro,36,perda
6782,Cachorro,42,perda
6783,Cachorro,19,ganho
6784,Cachorro,71,perda
6785,Cachorro,8,perda
6786,Cachorro,16,ganho
6787,Cachorro,48,perda
6788,Cachorro,15,perda
6789,Cachorro,88,perda
6790,Cachorro,58,perda
6791,Cachorro,61,perda
6792,Cachorro,4,perda
6793,Cachorro,92,perda
6794,Cachorro,82,perda
6795,Cachorro,63,perda
6796,Cachorro,33,perda
6797,Cachorro,48,perda
6798,Cachorro,12,perda
6799,Cachorro,98,perda
6800,Cachorro,8,perda
6801,Cachorro,3,perda
6802,Cachorro,12,perda
6803,Cachorro,45,perda
6804,Cachorro,60,perda
6805,Cachorro,12,perda
6806,Cachorro,71,perda
6807,Cachorro,75,perda
6808,Cachorro,91,perda
6809,Cachorro,59,perda
6810,Cachorro,46,perda
6811,Cachorro,72,perda
6812,Cachorro,32,perda
6813,Cachorro,92,perda
6814,Cachorro,75,perda
6815,Cachorro,19,ganho
6816,Cachorro,36,perda
6817,Cachorro,68,perda
6818,Cachorro,72,perda
6819,Cachorro,65,perda
6820,Cachorro,23,perda
6821,Cachorro,45,perda
6822,Cachorro,60,perda
6823,Cachorro,48,perda
6824,Cachorro,71,perda
6825,Cachorro,37,perda
6826,Cachorro,12,perda
6827,Cachorro,78,perda
6828,Cachorro,88,perda
6829,Cachorro,65,perda
6830,Cachorro,16,ganho
6831,Cachorro,30,perda
6832,Cachorro,58,perda
6833,Cachorro,83,perda
6834,Cachorro,97,perda
6835,Cachorro,85,perda
6836,Cachorro,2,perda
6837,Cachorro,59,perda
6838,Cachorro,88,perda
6839,Cachorro,63,perda
6840,Cachorro,80,perda
6841,Cachorro,87,perda
6842,Cachorro,89,perda
6843,Cachorro,46,perda
6844,Cachorro,23,perda
6845,Cachorro,27,perda
6846,Cachorro,25,perda
6847,Cachorro,32,perda
6848,Cachorro,17,ganho
6849,Cachorro,63,perda
6850,Cachorro,53,perda
6851,Cachorro,49,perda
6852,Cachorro,22,perda
6853,Cachorro,11,perda
6854,Cachorro,53,perda
6855,Cachorro,13,perda
6856,Cachorro,57,perda
6857,Cachorro,61,perda
6858,Cachorro,52,perda
6859,Cachorro,54,perda
6860,Cachorro,55,perda
6861,Cachorro,27,perda
6862,Cachorro,12,perda
6863,Cachorro,6,perda
6864,Cachorro,69,perda
6865,Cachorro,48,perda
6866,Cachorro,31,perda
6867,Cachorro,23,perda
6868,Cachorro,67,perda
6869,Cachorro,13,perda
6870,Cachorro,49,perda
6871,Cachorro,16,ganho
6872,Cachorro,25,perda
6873,Cachorro,76,perda
6874,Cachorro,94,perda
6875,Cachorro,96,perda
6876,Cachorro,72,perda
6877,Cachorro,99,perda
6878,Cachorro,95,perda
6879,Cachorro,80,perda
6880,Cachorro,61,perda
6881,Cachorro,89,perda
6882,Cachorro,46,perda
6883,Cachorro,24,perda
6884,Cachorro,9,perda
6885,Cachorro,92,perda
6886,Cachorro,96,perda
6887,Cachorro,77,perda
6888,Cachorro,2,perda
6889,Cachorro,81,perda
6890,Cachorro,8,perda
6891,Cachorro,14,perda
6892,Cachorro,64,perda
6893,Cachorro,98,perda
6894,Cachorro,52,perda
6895,Cachorro,54,perda
6896,Cachorro,39,perda
6897,Cachorro,50,perda
6898,Cachorro,73,perda
6899,Cachorro,64,perda
6900,Cachorro,22,perda
6901,Cachorro,42,perda
6902,Cachorro,81,perda
6903,Cachorro,38,perda
6904,Cachorro,54,perda
6905,Cachorro,15,perda
6906,Cachorro,26,perda
6907,Cachorro,61,perda
6908,Cachorro,1,perda
6909,Cachorro,20,perda
6910,Cachorro,65,perda
6911,Cachorro,13,perda
6912,Cachorro,8,perda
6913,Cachorro,68,perda
6914,Cachorro,55,perda
6915,Cachorro,67,perda
6916,Cachorro,97,perda
6917,Cachorro,88,perda
6918,Cachorro,83,perda
6919,Cachorro,10,perda
6920,Cachorro,15,perda
6921,Cachorro,94,perda
6922,Cachorro,5,perda
6923,Cachorro,18,ganho
6924,Cachorro,3,perda
6925,Cachorro,56,perda
6926,Cachorro,41,perda
6927,Cachorro,99,perda
6928,Cachorro,9,perda
